neurotransmitter,neuron_class,bodyId_pre,bodyId_post,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
acetylcholine,neuron1,13476,17385715932,LegNp(T3)(R),29396,21808,21928,29384,21806,21916,0.977,0.998004
acetylcholine,neuron1,13476,14537881844,LegNp(T3)(R),28029,25786,18517,28032,25790,18493,0.986,0.977846
acetylcholine,neuron1,13476,11258616223,LegNp(T3)(R),28392,25898,14103,28410,25860,14101,0.974,0.987635
acetylcholine,neuron1,13476,12475454049,LegNp(T3)(R),27424,24295,15871,27442,24274,15861,0.975,0.864115
acetylcholine,neuron1,13476,12468339321,LegNp(T3)(R),27224,22798,16003,27233,22815,16010,0.981,0.98702
acetylcholine,neuron1,13476,11060,LegNp(T3)(R),28260,25262,18223,28271,25259,18241,0.984,0.999993
acetylcholine,neuron1,13476,10020362070,LegNp(T3)(R),27115,24858,12978,27126,24847,12946,0.975,0.598015
acetylcholine,neuron1,13476,13265,LegNp(T3)(R),28345,25912,14058,28333,25916,14071,0.985,0.999993
acetylcholine,neuron1,13476,12896538091,LegNp(T3)(R),29085,25440,16319,29083,25445,16338,0.98,0.997801
acetylcholine,neuron1,13476,15285,LegNp(T3)(R),26763,26342,13492,26782,26342,13491,0.979,1.0
acetylcholine,neuron1,13476,13306856118,LegNp(T3)(R),28514,25696,16867,28519,25712,16877,0.972,1.0
acetylcholine,neuron1,13476,14948197724,LegNp(T3)(R),27461,25546,19118,27471,25534,19113,0.971,1.0
acetylcholine,neuron1,13476,14537882760,LegNp(T3)(R),28029,25786,18517,28051,25759,18510,0.986,0.526345
acetylcholine,neuron1,13476,12857350507,LegNp(T3)(R),25699,19813,16213,25683,19808,16221,0.975,0.999905
acetylcholine,neuron1,13476,11255000048,LegNp(T3)(R),27697,25806,14186,27674,25792,14210,0.976,0.507383
acetylcholine,neuron1,13476,18588,LegNp(T3)(R),28178,24656,18555,28198,24690,18565,0.98,0.420305
acetylcholine,neuron1,13476,12875155657,LegNp(T3)(R),27207,22788,16061,27214,22773,16069,0.971,0.999959
acetylcholine,neuron1,13476,11926,LegNp(T3)(R),27234,22891,15961,27258,22903,15971,0.972,0.865259
acetylcholine,neuron1,13476,11665399531,LegNp(T3)(R),28166,25152,15100,28168,25178,15077,0.978,0.586933
acetylcholine,neuron1,13476,10513,LegNp(T3)(R),29070,26312,15781,29088,26310,15781,0.981,1.0
acetylcholine,neuron1,13476,12061560859,LegNp(T3)(R),27732,23479,15461,27747,23475,15421,0.971,0.36468
acetylcholine,neuron1,13476,15808,LegNp(T3)(R),28690,25248,16940,28688,25261,16949,0.978,1.0
acetylcholine,neuron1,13476,13167,LegNp(T3)(R),28800,26359,12753,28812,26368,12757,0.976,1.0
acetylcholine,neuron1,13476,158452,LegNp(T3)(R),27115,24858,12978,27116,24846,12992,0.975,1.0
acetylcholine,neuron1,13476,14912698301,LegNp(T3)(R),26137,20162,18672,26128,20146,18678,0.98,0.991094
acetylcholine,neuron1,13476,11223085726,LegNp(T3)(R),26648,20906,14213,26620,20900,14217,0.971,0.852069
acetylcholine,neuron1,13476,12896536676,LegNp(T3)(R),29072,25422,16116,29073,25394,16130,0.981,0.567029
acetylcholine,neuron1,13476,11223085140,LegNp(T3)(R),26648,20906,14213,26648,20875,14217,0.971,0.665584
acetylcholine,neuron1,13476,15285,LegNp(T3)(R),27314,26540,13888,27309,26530,13913,0.981,0.879538
acetylcholine,neuron1,13476,10231,LegNp(T3)(R),28022,24204,15051,28008,24193,15054,0.972,0.999988
acetylcholine,neuron1,13476,10231,LegNp(T3)(R),29724,25683,15103,29746,25643,15096,0.974,0.326114
acetylcholine,neuron1,13476,27276,LegNp(T3)(R),27427,24282,15898,27418,24268,15888,0.984,0.999979
acetylcholine,neuron1,13476,15150,LegNp(T3)(R),28408,25785,13920,28418,25773,13943,0.974,0.910713
acetylcholine,neuron1,13476,11926,LegNp(T3)(R),27926,25929,17901,27903,25923,17899,0.971,0.892804
acetylcholine,neuron1,13476,9620541382,LegNp(T3)(R),25898,26425,12405,25918,26427,12399,0.978,1.0
acetylcholine,neuron1,13476,13685176811,LegNp(T3)(R),25924,20683,17476,25915,20666,17477,0.973,0.950081
acetylcholine,neuron1,13476,20891,LegNp(T3)(R),28391,25820,13893,28400,25860,13899,0.982,0.616715
acetylcholine,neuron1,13476,13167,LegNp(T3)(R),27620,25926,14015,27621,25937,14002,0.978,1.0
acetylcholine,neuron1,13476,25841,LegNp(T3)(R),26182,20192,18584,26191,20174,18560,0.971,0.486399
acetylcholine,neuron1,13476,13306931578,LegNp(T3)(R),29438,25416,17107,29455,25388,17115,0.977,0.497797
acetylcholine,neuron1,13476,10677,LegNp(T3)(R),28585,26346,12559,28571,26355,12561,0.971,1.0
acetylcholine,neuron1,13476,12468382082,LegNp(T3)(R),27246,22870,15998,27262,22868,16023,0.973,0.805872
acetylcholine,neuron1,13476,13299777354,LegNp(T3)(R),28439,24718,16942,28423,24711,16945,0.982,1.0
acetylcholine,neuron1,13476,23517,LegNp(T3)(R),28745,23898,21672,28753,23935,21669,0.976,0.512073
acetylcholine,neuron1,13476,26473,LegNp(T3)(R),29095,26374,14432,29105,26388,14443,0.977,0.994007
acetylcholine,neuron1,13476,14131063849,LegNp(T3)(R),27926,25929,17901,27900,25898,17899,0.971,0.396728
acetylcholine,neuron1,13476,13306891957,LegNp(T3)(R),29913,25649,17292,29930,25642,17296,0.981,1.0
acetylcholine,neuron1,13476,11262197551,LegNp(T3)(R),29012,26298,14340,29004,26313,14349,0.984,0.978164
acetylcholine,neuron1,13476,13303317911,LegNp(T3)(R),28669,25214,16852,28638,25201,16829,0.98,0.291958
acetylcholine,neuron1,13476,12457722746,LegNp(T3)(R),26960,21236,15518,26950,21204,15527,0.971,0.512199
acetylcholine,neuron2,14411,15001,LegNp(T1)(L),14562,33716,48038,14534,33745,48059,0.976,0.216636
acetylcholine,neuron2,14411,11792,LegNp(T1)(L),16685,34848,54360,16668,34847,54358,0.978,0.999841
acetylcholine,neuron2,14411,40452837122,LegNp(T1)(L),13792,34731,50964,13803,34720,50995,0.971,0.474296
acetylcholine,neuron2,14411,39211197730,LegNp(T1)(L),14578,33336,48954,14611,33340,48971,0.978,0.590143
acetylcholine,neuron2,14411,11780,LegNp(T1)(L),16914,34141,53771,16916,34122,53790,0.975,0.997273
acetylcholine,neuron2,14411,42515258077,LegNp(T1)(L),14669,36050,52940,14674,36010,52958,0.985,0.485309
acetylcholine,neuron2,14411,14389,LegNp(T1)(L),15424,37518,54614,15413,37504,54621,0.973,1.0
acetylcholine,neuron2,14411,42115634653,LegNp(T1)(L),16343,37872,52412,16349,37886,52400,0.972,0.996574
acetylcholine,neuron2,14411,22931,LegNp(T1)(L),16548,33862,47676,16536,33870,47692,0.982,0.968501
acetylcholine,neuron2,14411,91876,LegNp(T1)(L),14610,35682,52632,14596,35667,52643,0.984,0.961015
acetylcholine,neuron2,14411,14420,LegNp(T1)(L),13339,33700,49105,13340,33717,49102,0.982,1.0
acetylcholine,neuron2,14411,42918694562,LegNp(T1)(L),16625,34976,53392,16624,34995,53391,0.978,0.997911
acetylcholine,neuron2,14411,11744,LegNp(T1)(L),16632,34815,54442,16626,34813,54426,0.981,1.0
acetylcholine,neuron2,14411,22739,LegNp(T1)(L),13984,36209,53456,13944,36216,53436,0.98,0.3058
acetylcholine,neuron2,14411,39200586742,LegNp(T1)(L),14937,31406,49026,14943,31421,49017,0.978,1.0
acetylcholine,neuron2,14411,44973967819,LegNp(T1)(L),16265,35392,56064,16275,35415,56067,0.973,0.448296
acetylcholine,neuron2,14411,38807839433,LegNp(T1)(L),13665,34118,48399,13640,34090,48397,0.979,0.281828
acetylcholine,neuron2,14411,37987372542,LegNp(T1)(L),16548,33862,47676,16553,33882,47647,0.982,0.229845
acetylcholine,neuron2,14411,38793809617,LegNp(T1)(L),15114,32026,48816,15098,32036,48813,0.98,0.998267
acetylcholine,neuron2,14411,11744,LegNp(T1)(L),14554,34179,47814,14551,34200,47810,0.977,0.993586
acetylcholine,neuron2,14411,37990752328,LegNp(T1)(L),14417,34574,47662,14436,34574,47674,0.978,0.988884
acetylcholine,neuron2,14411,10555,LegNp(T1)(L),13262,32350,49360,13242,32373,49360,0.973,0.622298
acetylcholine,neuron2,14411,28762,LegNp(T1)(L),17682,33365,54363,17686,33381,54374,0.976,0.999514
acetylcholine,neuron2,14411,42511994539,LegNp(T1)(L),18166,35452,52814,18153,35442,52804,0.974,0.999925
acetylcholine,neuron2,14411,37983838916,LegNp(T1)(L),16548,33862,47676,16569,33861,47645,0.982,0.483011
acetylcholine,neuron2,14411,39207584089,LegNp(T1)(L),13937,32588,49079,13923,32595,49088,0.978,0.999999
acetylcholine,neuron2,14411,38793807734,LegNp(T1)(L),15082,32368,48471,15065,32368,48483,0.976,0.985466
acetylcholine,neuron2,14411,43725331099,LegNp(T1)(L),17682,33365,54363,17683,33360,54335,0.976,0.906149
acetylcholine,neuron2,14411,42918658956,LegNp(T1)(L),17002,35319,54452,17004,35321,54476,0.977,0.999952
acetylcholine,neuron2,14411,10474,LegNp(T1)(L),18692,34190,53487,18677,34203,53500,0.974,0.998343
acetylcholine,neuron2,14411,38790310131,LegNp(T1)(L),15912,31497,48543,15900,31486,48576,0.972,0.280118
acetylcholine,neuron2,14411,43329166450,LegNp(T1)(L),18376,35154,53883,18360,35162,53880,0.983,0.994823
acetylcholine,neuron2,14411,43749982007,LegNp(T1)(L),16329,36994,54651,16330,37001,54674,0.971,1.0
acetylcholine,neuron2,14411,27528,LegNp(T1)(L),18553,36694,53112,18573,36667,53114,0.975,0.647225
acetylcholine,neuron2,14411,11792,LegNp(T1)(L),16543,37934,53286,16509,37925,53273,0.971,0.280118
acetylcholine,neuron2,14411,42911776547,LegNp(T1)(L),18692,34190,53487,18687,34209,53485,0.974,0.995868
acetylcholine,neuron2,14411,154800,LegNp(T1)(L),14490,34175,47859,14507,34170,47870,0.986,0.961979
acetylcholine,neuron2,14411,14420,LegNp(T1)(L),13857,33893,48409,13847,33898,48399,0.981,1.0
acetylcholine,neuron2,14411,102868,LegNp(T1)(L),15301,37613,54554,15270,37592,54562,0.976,0.289498
acetylcholine,neuron2,14411,11792,LegNp(T1)(L),17843,35139,54051,17814,35165,54041,0.973,0.527408
acetylcholine,neuron2,14411,12068,LegNp(T1)(L),16973,35194,54419,16958,35174,54415,0.978,0.995854
acetylcholine,neuron2,14411,43732332256,LegNp(T1)(L),16687,34544,54692,16710,34527,54671,0.975,0.493017
acetylcholine,neuron2,14411,14389,LegNp(T1)(L),15771,35367,54342,15756,35380,54330,0.98,0.999853
acetylcholine,neuron2,14411,26983,LegNp(T1)(L),15240,37523,54571,15239,37539,54567,0.976,1.0
acetylcholine,neuron2,14411,44560114944,LegNp(T1)(L),16506,35086,55513,16505,35086,55492,0.975,0.999965
acetylcholine,neuron2,14411,19767,LegNp(T1)(L),13937,32588,49079,13921,32576,49078,0.978,0.999999
acetylcholine,neuron2,14411,38390527638,LegNp(T1)(L),15452,33429,47860,15441,33435,47874,0.981,0.9901
acetylcholine,neuron2,14411,42508307516,LegNp(T1)(L),16046,35342,53273,16052,35349,53250,0.979,0.998964
acetylcholine,neuron2,14411,42094331441,LegNp(T1)(L),15384,34939,53615,15370,34925,53598,0.977,0.866816
acetylcholine,neuron2,14411,39617895990,LegNp(T1)(L),13200,32491,49399,13183,32495,49392,0.99,0.998943
acetylcholine,neuron3,10851,12600,LegNp(T2)(R),26839,37122,27626,26843,37102,27653,0.978,0.699654
acetylcholine,neuron3,10851,22833372785,LegNp(T2)(R),27764,38273,28534,27752,38286,28538,0.972,0.99886
acetylcholine,neuron3,10851,19630,LegNp(T2)(R),25298,36593,30995,25265,36598,30997,0.973,0.491754
acetylcholine,neuron3,10851,20641,LegNp(T3)(R),24828,25865,11707,24842,25875,11721,0.975,0.999992
acetylcholine,neuron3,10851,101571,LegNp(T1)(R),29038,43206,46040,29021,43205,46035,0.973,1.0
acetylcholine,neuron3,10851,18080,LegNp(T2)(R),28311,38742,31128,28304,38733,31162,0.979,0.557764
acetylcholine,neuron3,10851,18710,LegNp(T1)(R),29290,39927,48443,29301,39915,48439,0.977,1.0
acetylcholine,neuron3,10851,37220782071,LegNp(T1)(R),30683,41573,46360,30709,41573,46369,0.973,0.759641
acetylcholine,neuron3,10851,11056,LegNp(T3)(R),23883,25485,10026,23881,25489,10042,0.981,1.0
acetylcholine,neuron3,10851,18710,LegNp(T1)(R),29431,43512,48452,29445,43513,48470,0.971,0.998108
acetylcholine,neuron3,10851,12482294890,LegNp(T3)(R),24361,24804,15790,24370,24782,15803,0.971,0.948672
acetylcholine,neuron3,10851,12600,LegNp(T2)(R),27556,38585,29709,27524,38594,29720,0.979,0.495598
acetylcholine,neuron3,10851,10910,LegNp(T1)(R),29250,43520,48463,29224,43536,48432,0.971,0.293723
acetylcholine,neuron3,10851,10207,LegNp(T3)(R),27125,25921,13063,27113,25909,13070,0.976,1.0
acetylcholine,neuron3,10851,7147722086,LegNp(T3)(R),25060,25184,9066,25085,25192,9058,0.978,0.837142
acetylcholine,neuron3,10851,11347,LegNp(T3)(R),22971,24184,15920,22984,24192,15913,0.973,0.992678
acetylcholine,neuron3,10851,23657622157,LegNp(T2)(R),27556,38585,29709,27533,38585,29727,0.979,0.865526
acetylcholine,neuron3,10851,19544,LegNp(T3)(R),25536,23127,14633,25522,23113,14624,0.971,0.992216
acetylcholine,neuron3,10851,38044795989,LegNp(T1)(R),27449,42517,47635,27480,42519,47622,0.971,0.445897
acetylcholine,neuron3,10851,152393,LegNp(T1)(R),30159,42449,47293,30136,42474,47277,0.974,0.398239
acetylcholine,neuron3,10851,24895800325,LegNp(T2)(R),28071,40027,31235,28072,40041,31245,0.972,0.999293
acetylcholine,neuron3,10851,17597,LegNp(T3)(R),23288,23445,11097,23305,23445,11096,0.972,1.0
acetylcholine,neuron3,10851,15108,LegNp(T1)(R),23170,39515,46807,23158,39550,46844,0.978,0.73679
acetylcholine,neuron3,10851,13519,LegNp(T2)(R),28352,39333,29935,28360,39353,29922,0.976,0.972895
acetylcholine,neuron3,10851,20925,LegNp(T1)(R),29798,40246,48200,29797,40227,48225,0.971,0.947431
acetylcholine,neuron3,10851,10363,LegNp(T1)(R),30683,41573,46360,30691,41586,46369,0.973,0.998863
acetylcholine,neuron3,10851,13306500075,LegNp(T3)(R),23722,25552,16719,23740,25544,16748,0.973,0.455784
acetylcholine,neuron3,10851,12397,LegNp(T1)(R),26465,42621,47931,26446,42606,47963,0.972,0.477369
acetylcholine,neuron3,10851,23824,LegNp(T2)(R),28352,39333,29935,28360,39333,29955,0.976,0.999986
acetylcholine,neuron3,10851,38052065105,LegNp(T1)(R),29856,43557,47382,29844,43545,47399,0.982,0.999999
acetylcholine,neuron3,10851,12489286273,LegNp(T3)(R),23382,25764,15529,23367,25770,15541,0.973,0.976511
acetylcholine,neuron3,10851,23744,LegNp(T2)(R),27293,38705,30353,27283,38731,30358,0.974,0.506259
acetylcholine,neuron3,10851,40092986847,LegNp(T1)(R),26791,41938,49877,26818,41955,49881,0.975,0.290061
acetylcholine,neuron3,10851,29767,LegNp(T1)(R),29038,43206,46040,29025,43219,46035,0.973,0.999984
acetylcholine,neuron3,10851,24039555722,LegNp(T2)(R),25953,35141,30103,25945,35130,30089,0.974,0.984448
acetylcholine,neuron3,10851,23250922957,LegNp(T2)(R),28585,39710,30113,28588,39735,30094,0.977,0.922237
acetylcholine,neuron3,10851,19756,LegNp(T3)(R),23032,24691,9677,23058,24675,9673,0.976,0.703789
acetylcholine,neuron3,10851,18994,LegNp(T2)(R),28585,39710,30113,28568,39719,30117,0.977,0.997576
acetylcholine,neuron3,10851,8778409205,LegNp(T3)(R),23288,23445,11097,23301,23457,11096,0.972,1.0
acetylcholine,neuron3,10851,11258262442,LegNp(T3)(R),23987,25764,13977,23976,25744,14008,0.972,0.441883
acetylcholine,neuron3,10851,19544,LegNp(T3)(R),25353,23233,13618,25369,23238,13620,0.975,0.99997
acetylcholine,neuron3,10851,10374,LegNp(T3)(R),24361,24804,15790,24381,24822,15782,0.971,0.988904
acetylcholine,neuron3,10851,10363,LegNp(T1)(R),31134,42333,47160,31128,42311,47145,0.971,0.994406
acetylcholine,neuron3,10851,11838,LegNp(T3)(R),24856,22522,10762,24840,22537,10757,0.974,0.92571
acetylcholine,neuron3,10851,163344,LegNp(T1)(R),30188,42503,47234,30195,42488,47224,0.973,0.999966
acetylcholine,neuron3,10851,18868,LegNp(T3)(R),23522,22865,10221,23504,22857,10226,0.972,1.0
acetylcholine,neuron3,10851,24895800098,LegNp(T2)(R),28071,40027,31235,28077,39992,31240,0.972,0.525577
acetylcholine,neuron3,10851,40107301163,LegNp(T1)(R),28837,43887,50324,28832,43907,50296,0.981,0.499385
acetylcholine,neuron3,10851,12749,LegNp(T2)(R),26617,36012,30937,26620,36032,30964,0.975,0.218186
acetylcholine,neuron3,10851,10283,Ov(R),23843,36691,41271,23854,36661,41253,0.971,0.498334
acetylcholine,neuron4,11346,26127058649,LegNp(T2)(R),30600,39934,32835,30610,39904,32822,0.98,0.388168
acetylcholine,neuron4,11346,27339844784,LegNp(T2)(R),23066,37192,34220,23074,37166,34220,0.973,0.559787
acetylcholine,neuron4,11346,10150,LegNp(T2)(R),33367,29931,35442,33375,29937,35456,0.973,0.998418
acetylcholine,neuron4,11346,12581,LegNp(T2)(R),23507,34189,31653,23521,34168,31672,0.981,0.522159
acetylcholine,neuron4,11346,27722879756,LegNp(T2)(R),35490,33124,34664,35495,33108,34693,0.974,0.538233
acetylcholine,neuron4,11346,10150,LegNp(T2)(R),31449,39463,33150,31440,39447,33141,0.972,1.0
acetylcholine,neuron4,11346,28140268174,LegNp(T2)(R),35226,33888,35050,35237,33896,35042,0.975,1.0
acetylcholine,neuron4,11346,28136730082,LegNp(T2)(R),35176,33725,35023,35148,33734,35020,0.975,0.750098
acetylcholine,neuron4,11346,26130359124,LegNp(T2)(R),27224,40449,32753,27245,40414,32741,0.971,0.495836
acetylcholine,neuron4,11346,10547,LegNp(T2)(R),34076,36913,32609,34045,36917,32606,0.972,0.796723
acetylcholine,neuron4,11346,30633685129,LegNp(T2)(R),28206,38542,38071,28228,38545,38086,0.971,0.994042
acetylcholine,neuron4,11346,29391739154,LegNp(T2)(R),24564,37433,36990,24555,37458,36992,0.971,0.706029
acetylcholine,neuron4,11346,30633684765,LegNp(T2)(R),28206,38542,38071,28197,38526,38065,0.971,0.999996
acetylcholine,neuron4,11346,26533948728,LegNp(T2)(R),31463,39474,32863,31476,39494,32864,0.973,0.977878
acetylcholine,neuron4,11346,27722879115,LegNp(T2)(R),35490,33124,34664,35501,33142,34693,0.974,0.408496
acetylcholine,neuron4,11346,22844146134,LegNp(T2)(R),29552,39770,28712,29552,39752,28708,0.975,0.999902
acetylcholine,neuron4,11346,25720164751,LegNp(T2)(R),29662,40547,32608,29631,40568,32613,0.972,0.229728
acetylcholine,neuron4,11346,24856525222,LegNp(T2)(R),23594,34076,30828,23575,34086,30809,0.974,0.755304
acetylcholine,neuron4,11346,28140267305,LegNp(T2)(R),35184,33926,35122,35193,33961,35107,0.973,0.233399
acetylcholine,neuron4,11346,30216142337,LegNp(T2)(R),26661,37944,37945,26648,37937,37936,0.98,0.650916
acetylcholine,neuron4,11346,29346450435,LegNp(T2)(R),33497,30662,36522,33495,30684,36510,0.977,0.453332
acetylcholine,neuron4,11346,14456,LegNp(T2)(R),32232,38641,35925,32242,38615,35917,0.975,0.939212
acetylcholine,neuron4,11346,27722878174,LegNp(T2)(R),35504,33035,34619,35490,33024,34604,0.972,0.978889
acetylcholine,neuron4,11346,11945,LegNp(T2)(R),31873,38981,33992,31875,38966,33983,0.971,1.0
acetylcholine,neuron4,11346,11538,LegNp(T2)(R),35284,33796,35120,35299,33801,35123,0.973,1.0
acetylcholine,neuron4,11346,27722878698,LegNp(T2)(R),35504,33035,34619,35506,33023,34604,0.972,0.999995
acetylcholine,neuron4,11346,27305408094,LegNp(T2)(R),35226,33888,35050,35235,33900,35023,0.975,0.597547
acetylcholine,neuron4,11346,17444,LegNp(T2)(R),33164,34512,40138,33144,34520,40142,0.972,0.860379
acetylcholine,neuron4,11346,28522168421,LegNp(T2)(R),33121,30061,35721,33086,30074,35726,0.972,0.444429
acetylcholine,neuron4,11346,18670,LegNp(T2)(R),27273,40514,32799,27255,40526,32811,0.971,0.97965
acetylcholine,neuron4,11346,12405,LegNp(T2)(R),27224,40449,32753,27215,40477,32780,0.971,0.441895
acetylcholine,neuron4,11346,25829,LegNp(T2)(R),34076,36913,32609,34072,36951,32606,0.972,0.660894
acetylcholine,neuron4,11346,101891,LegNp(T2)(R),31445,39476,32928,31411,39473,32915,0.972,0.394327
acetylcholine,neuron4,11346,15781,LegNp(T2)(R),34076,36913,32609,34061,36927,32606,0.972,0.992442
acetylcholine,neuron4,11346,31436785012,LegNp(T2)(R),28735,36020,39148,28756,36019,39148,0.971,0.99982
acetylcholine,neuron4,11346,26540944547,LegNp(T2)(R),30489,40077,32828,30496,40089,32842,0.972,0.998764
acetylcholine,neuron4,11346,18515,LegNp(T2)(R),35490,33124,34664,35474,33105,34668,0.974,0.982566
acetylcholine,neuron4,11346,44171581618,LegNp(T1)(R),24785,38450,55485,24802,38463,55505,0.977,0.757579
acetylcholine,neuron4,11346,26127059759,LegNp(T2)(R),30600,39934,32835,30575,39921,32840,0.98,0.60899
acetylcholine,neuron4,11346,25829,LegNp(T2)(R),33328,38046,31944,33332,38055,31957,0.977,0.689198
acetylcholine,neuron4,11346,31001943363,LegNp(T2)(R),32437,32914,38590,32447,32900,38596,0.976,0.999972
acetylcholine,neuron4,11346,10885,LegNp(T2)(R),25308,39724,34617,25318,39750,34596,0.973,0.564182
acetylcholine,neuron4,11346,32247194970,LegNp(T2)(R),33164,34512,40138,33195,34522,40142,0.972,0.562185
acetylcholine,neuron4,11346,12596,LegNp(T2)(R),29718,40395,30685,29705,40370,30677,0.974,0.942268
acetylcholine,neuron4,11346,10726,LegNp(T2)(R),25378,34254,28485,25382,34238,28485,0.971,1.0
acetylcholine,neuron4,11346,29353687971,LegNp(T2)(R),35579,31678,36716,35555,31662,36731,0.974,0.279463
acetylcholine,neuron4,11346,28582228861,LegNp(T2)(R),32232,38641,35925,32231,38623,35949,0.975,0.995571
acetylcholine,neuron4,11346,26130321666,LegNp(T2)(R),27238,40399,32797,27253,40374,32768,0.973,0.430297
acetylcholine,neuron4,11346,48101,LegNp(T2)(R),26759,29241,30726,26761,29263,30709,0.976,0.790185
acetylcholine,neuron4,11346,25656132709,LegNp(T2)(R),24889,30925,32047,24903,30918,32043,0.978,0.998508
acetylcholine,neuron5,12663,45359951515,IntTct,21559,31952,56463,21577,31947,56475,0.974,0.983304
acetylcholine,neuron5,12663,30172783104,LegNp(T2)(L),14563,31632,37823,14572,31640,37788,0.971,0.400181
acetylcholine,neuron5,12663,44549657255,LegNp(T1)(L),18536,33762,55349,18557,33772,55379,0.972,0.260491
acetylcholine,neuron5,12663,40859694274,LegNp(T1)(L),14492,33987,51212,14474,34000,51177,0.977,0.272777
acetylcholine,neuron5,12663,10884,LegNp(T1)(L),17029,35492,55854,17021,35501,55892,0.978,0.489633
acetylcholine,neuron5,12663,30176360120,LegNp(T2)(L),15070,31874,37702,15075,31862,37714,0.984,0.999822
acetylcholine,neuron5,12663,16678,LegNp(T1)(L),16754,32839,48165,16734,32846,48166,0.971,0.994285
acetylcholine,neuron5,12663,30176360299,LegNp(T2)(L),15012,31889,37730,15038,31869,37731,0.972,0.589313
acetylcholine,neuron5,12663,41241864899,LegNp(T1)(L),16179,29850,51617,16188,29842,51604,0.971,0.999988
acetylcholine,neuron5,12663,31393276592,LegNp(T2)(L),15210,29914,39451,15218,29914,39466,0.976,1.0
acetylcholine,neuron5,12663,44953018622,LegNp(T1)(L),19914,32607,56095,19923,32578,56131,0.976,0.24653
acetylcholine,neuron5,12663,37941692206,IntTct,20887,27432,47426,20876,27409,47405,0.974,0.509589
acetylcholine,neuron5,12663,31000646920,LegNp(T2)(L),15415,32999,38686,15405,33000,38655,0.977,0.6528
acetylcholine,neuron5,12663,37555827021,LegNp(T1)(L),17038,31436,47184,17021,31436,47185,0.978,0.998492
acetylcholine,neuron5,12663,30961655833,LegNp(T2)(L),14852,27035,38895,14829,27053,38912,0.977,0.340064
acetylcholine,neuron5,12663,15241,LegNp(T2)(L),14611,28929,39015,14580,28939,39026,0.978,0.559265
acetylcholine,neuron5,12663,30583254682,LegNp(T2)(L),16382,31738,38090,16362,31731,38096,0.974,0.999991
acetylcholine,neuron5,12663,37941690785,IntTct,20887,27432,47426,20870,27468,47438,0.974,0.521976
acetylcholine,neuron5,12663,35072745137,IntTct,20652,28128,43748,20633,28114,43751,0.972,0.999577
acetylcholine,neuron5,12663,11902,LegNp(T1)(L),19476,33225,56283,19471,33219,56258,0.98,0.981095
acetylcholine,neuron5,12663,44560195572,LegNp(T1)(L),17944,35104,55728,17958,35130,55731,0.98,0.749882
acetylcholine,neuron5,12663,15241,LegNp(T2)(L),14939,31506,39194,14925,31486,39218,0.98,0.590402
acetylcholine,neuron5,12663,31807286902,LegNp(T2)(L),16901,30610,39823,16896,30629,39841,0.981,0.571093
acetylcholine,neuron5,12663,29362762149,LegNp(T2)(L),15747,33327,36550,15748,33323,36526,0.973,0.959657
acetylcholine,neuron5,12663,37145428509,LegNp(T1)(L),16941,31065,46236,16931,31069,46250,0.972,0.994061
acetylcholine,neuron5,12663,14874,LegNp(T2)(L),15274,29798,39382,15296,29809,39380,0.974,0.93578
acetylcholine,neuron5,12663,45394900622,LegNp(T1)(L),15812,37484,56851,15834,37474,56829,0.972,0.636212
acetylcholine,neuron5,12663,11484,LegNp(T1)(L),17837,33685,54953,17818,33650,54940,0.973,0.439256
acetylcholine,neuron5,12663,10185,LegNp(T1)(L),16576,36630,56313,16598,36618,56320,0.986,0.970226
acetylcholine,neuron5,12663,31386156928,LegNp(T2)(L),14611,28929,39015,14612,28946,39048,0.978,0.473747
acetylcholine,neuron5,12663,31807287604,LegNp(T2)(L),16901,30610,39823,16894,30601,39855,0.981,0.334548
acetylcholine,neuron5,12663,24373,LegNp(T2)(L),14563,31632,37823,14550,31606,37832,0.971,0.682309
acetylcholine,neuron5,12663,29362765014,LegNp(T2)(L),15678,33257,36657,15661,33250,36669,0.975,0.435373
acetylcholine,neuron5,12663,43322098566,LegNp(T1)(L),17975,34356,54398,17993,34319,54392,0.975,0.41617
acetylcholine,neuron5,12663,44945746518,LegNp(T1)(L),17330,31611,56016,17329,31604,56034,0.973,0.835414
acetylcholine,neuron5,12663,10192,LegNp(T1)(L),17466,31309,56060,17483,31291,56023,0.975,0.494748
acetylcholine,neuron5,12663,10470,LegNp(T2)(L),16901,30610,39823,16917,30601,39827,0.981,0.815964
acetylcholine,neuron5,12663,14336,LegNp(T1)(L),17038,31436,47184,17055,31396,47189,0.978,0.246113
acetylcholine,neuron5,12663,44981084892,LegNp(T1)(L),16576,36630,56313,16600,36611,56303,0.986,0.720947
acetylcholine,neuron5,12663,30194050754,LegNp(T2)(L),15144,34431,37832,15135,34440,37849,0.976,0.876297
acetylcholine,neuron5,12663,18087,LegNp(T2)(L),14563,31632,37823,14574,31615,37846,0.971,0.817024
acetylcholine,neuron5,12663,31403847920,LegNp(T2)(L),14939,31506,39194,14950,31483,39218,0.98,0.549979
acetylcholine,neuron5,12663,162870,LegNp(T2)(L),14939,31506,39194,14917,31513,39190,0.98,0.815602
acetylcholine,neuron5,12663,42480160257,LegNp(T1)(L),18287,31116,53216,18292,31100,53200,0.977,0.963445
