neurotransmitter,neuron_class,bodyId_pre,bodyId_post,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
glutamate,neuron12,23893,10064,WTct(UTct-T2)(R),31569,24771,41332,31579,24782,41324,0.962,1.0
glutamate,neuron12,23893,30945268648,WTct(UTct-T2)(R),31693,24289,38905,31698,24262,38895,0.976,0.979832
glutamate,neuron12,23893,10329,HTct(UTct-T3)(R),30166,22359,39003,30169,22367,38970,0.97,0.642693
glutamate,neuron12,23893,32597214754,WTct(UTct-T2)(R),30501,25945,40811,30515,25946,40798,0.988,0.999662
glutamate,neuron12,23893,29696471155,HTct(UTct-T3)(R),30831,21997,37050,30830,22030,37070,0.965,0.466273
glutamate,neuron12,23893,30142088122,IntTct,29520,27244,37819,29516,27226,37813,0.964,0.999423
glutamate,neuron12,23893,19517,HTct(UTct-T3)(R),30831,21997,37050,30859,21972,37064,0.965,0.293214
glutamate,neuron12,23893,10171,WTct(UTct-T2)(R),31790,25724,40071,31805,25716,40068,0.963,0.968378
glutamate,neuron12,23893,10931,IntTct,29571,27247,37836,29582,27255,37810,0.974,0.979373
glutamate,neuron12,23893,10755,WTct(UTct-T2)(R),30561,23212,39867,30551,23222,39840,0.963,0.518236
glutamate,neuron12,23893,33021728306,IntTct,30403,27795,41432,30402,27796,41469,0.963,0.562656
glutamate,neuron12,23893,13435,HTct(UTct-T3)(R),30072,21335,38767,30074,21350,38747,0.963,0.999876
glutamate,neuron12,23893,102250,WTct(UTct-T2)(R),32528,24765,41453,32536,24776,41439,0.978,1.0
glutamate,neuron12,23893,15180,WTct(UTct-T2)(R),31569,24771,41332,31584,24742,41345,0.962,0.28027
glutamate,neuron12,23893,33000576966,WTct(UTct-T2)(R),31569,24771,41332,31567,24803,41345,0.962,0.519401
glutamate,neuron12,23893,100988,HTct(UTct-T3)(R),30086,22725,38804,30123,22731,38794,0.963,0.627127
glutamate,neuron12,23893,101218,IntTct,30073,28291,41079,30079,28304,41075,0.979,1.0
glutamate,neuron13,28136,19056,LegNp(T1)(L),17602,34103,55786,17587,34120,55803,0.968,0.588526
glutamate,neuron13,28136,45394939224,LegNp(T1)(L),16449,37647,56849,16449,37675,56872,0.973,0.447052
glutamate,neuron13,28136,43700451312,LegNp(T1)(L),16448,29295,54367,16410,29290,54373,0.963,0.475657
glutamate,neuron13,28136,16079,LegNp(T1)(L),17628,35192,55957,17610,35192,55970,0.971,0.99894
glutamate,neuron13,28136,44110810684,LegNp(T1)(L),16391,29312,55342,16368,29294,55331,0.963,0.818127
glutamate,neuron13,28136,13051,LegNp(T1)(L),18435,32702,54119,18447,32669,54114,0.966,0.246706
glutamate,neuron13,28136,44539244114,IntTct,21205,32232,55575,21169,32265,55594,0.975,0.813477
glutamate,neuron13,28136,44549582526,LegNp(T1)(L),17602,34103,55786,17607,34116,55823,0.968,0.361893
glutamate,neuron13,28136,16079,LegNp(T1)(L),16483,37665,56860,16495,37682,56850,0.988,0.994875
glutamate,neuron13,28136,15115,LegNp(T1)(L),16298,29019,55040,16330,29026,55052,0.967,0.740153
glutamate,neuron13,28136,38797503661,LegNp(T1)(L),17135,32740,48436,17114,32751,48445,0.966,0.975972
glutamate,neuron13,28136,10474,LegNp(T1)(L),16448,29295,54367,16447,29281,54375,0.963,1.0
glutamate,neuron13,28136,20717,LegNp(T1)(L),16483,37665,56860,16472,37679,56872,0.988,0.957013
glutamate,neuron13,28136,44156800243,LegNp(T1)(L),15963,36401,55328,15963,36389,55343,0.965,0.999994
glutamate,neuron13,28136,26911,LegNp(T1)(L),16375,29278,55203,16357,29260,55212,0.984,0.738781
glutamate,neuron13,28136,44570770786,LegNp(T1)(L),17313,36927,55656,17307,36939,55678,0.966,0.409292
glutamate,neuron13,28136,42465849221,LegNp(T1)(L),15970,28757,52824,15976,28788,52836,0.982,0.641807
glutamate,neuron13,28136,41648721891,LegNp(T1)(L),16920,29771,52207,16950,29768,52214,0.961,0.739045
glutamate,neuron13,28136,101414,LegNp(T1)(L),16387,29138,55155,16394,29114,55166,0.973,0.980767
glutamate,neuron13,28136,42055460405,LegNp(T1)(L),15918,29002,52754,15902,29014,52758,0.966,0.996032
glutamate,neuron13,28136,44107273013,LegNp(T1)(L),16387,29138,55155,16404,29132,55166,0.973,1.0
glutamate,neuron13,28136,10722,LegNp(T1)(L),16483,37665,56860,16478,37682,56850,0.988,0.999999
glutamate,neuron13,28136,101414,LegNp(T1)(L),16481,29569,55386,16450,29586,55409,0.967,0.252698
glutamate,neuron13,28136,10722,LegNp(T1)(L),16571,37662,56809,16601,37671,56790,0.977,0.999216
glutamate,neuron13,28136,41648722194,LegNp(T1)(L),16920,29771,52207,16914,29752,52214,0.961,1.0
glutamate,neuron13,28136,43311481317,LegNp(T1)(L),18435,32702,54119,18457,32725,54107,0.966,0.573799
glutamate,neuron13,28136,45398476343,LegNp(T1)(L),16449,37647,56849,16431,37653,56844,0.973,0.997066
glutamate,neuron13,28136,45398476961,LegNp(T1)(L),16449,37647,56849,16440,37654,56810,0.973,0.31093
glutamate,neuron13,28136,10192,LegNp(T1)(L),15970,28757,52824,15989,28756,52825,0.982,0.759057
glutamate,neuron13,28136,20717,LegNp(T1)(L),15892,28869,52775,15891,28840,52751,0.976,0.370351
glutamate,neuron13,28136,42051921541,LegNp(T1)(L),15892,28869,52775,15881,28849,52751,0.976,0.82417
glutamate,neuron13,28136,44949561106,IntTct,21097,31889,56124,21057,31892,56125,0.964,0.641377
glutamate,neuron13,28136,44574306671,LegNp(T1)(L),17288,36954,55634,17301,36966,55632,0.983,1.0
glutamate,neuron13,28136,13116,LegNp(T1)(L),15970,28757,52824,15985,28746,52836,0.982,0.590562
glutamate,neuron13,28136,12992,LegNp(T1)(L),17135,32740,48436,17119,32739,48445,0.966,0.999984
glutamate,neuron13,28136,12992,LegNp(T1)(L),17153,32708,48479,17137,32712,48500,0.967,0.999491
glutamate,neuron13,28136,42518915614,LegNp(T1)(L),16170,36905,53053,16132,36915,53039,0.971,0.313632
glutamate,neuron13,28136,43328852569,LegNp(T1)(L),14525,35354,53893,14504,35328,53914,0.973,0.226935
glutamate,neuron13,28136,44528278658,LegNp(T1)(L),16837,30525,55584,16855,30486,55586,0.969,0.44819
glutamate,neuron13,28136,44546714008,IntTct,26277,33264,55758,26263,33251,55746,0.976,0.981977
glutamate,neuron13,28136,17546,LegNp(T1)(L),16432,29228,54162,16439,29255,54144,0.97,0.634001
glutamate,neuron13,28136,44107270860,LegNp(T1)(L),16228,29004,55077,16209,29017,55061,0.975,0.999949
glutamate,neuron13,28136,14606,LTct,22915,32318,52679,22919,32286,52695,0.966,1.0
glutamate,neuron13,28136,45398476560,LegNp(T1)(L),16449,37647,56849,16434,37630,56810,0.973,0.261602
glutamate,neuron13,28136,38797504012,LegNp(T1)(L),17153,32708,48479,17156,32729,48519,0.967,0.520478
glutamate,neuron13,28136,10192,LegNp(T1)(L),15933,28667,52782,15927,28645,52814,0.974,0.513269
glutamate,neuron13,28136,16079,LegNp(T1)(L),15933,28667,52782,15923,28653,52776,0.974,1.0
glutamate,neuron13,28136,43328893318,LegNp(T1)(L),14518,35349,53930,14510,35329,53933,0.967,0.997662
glutamate,neuron13,28136,10281,IntTct,21097,31889,56124,21125,31861,56125,0.964,0.331816
glutamate,neuron13,28136,10722,LegNp(T1)(L),15896,28859,52735,15871,28865,52744,0.964,0.627377
glutamate,neuron14,32829,32197242800,IntTct,27215,27284,40402,27235,27269,40418,0.968,0.661551
glutamate,neuron14,32829,28907369199,IntTct,27839,26329,36460,27823,26359,36438,0.977,0.264397
glutamate,neuron14,32829,33028800933,IntTct,30736,28886,41447,30722,28894,41442,0.964,0.446089
glutamate,neuron14,32829,10755,IntTct,29106,27798,38783,29143,27788,38804,0.963,0.299658
glutamate,neuron14,32829,21628,IntTct,26586,27155,38292,26566,27154,38286,0.98,0.999895
glutamate,neuron14,32829,30555663590,LTct,25821,27725,38151,25817,27748,38175,0.974,0.53094
glutamate,neuron14,32829,10141,IntTct,27566,27221,38274,27551,27231,38273,0.962,0.999983
glutamate,neuron14,32829,29720845630,IntTct,26051,25413,37336,26029,25424,37334,0.963,0.999108
glutamate,neuron14,32829,33442726667,IntTct,31067,29586,41759,31072,29549,41758,0.973,0.358169
glutamate,neuron14,32829,28907328049,IntTct,27780,26325,36400,27767,26339,36380,0.982,0.900905
glutamate,neuron14,32829,29314144908,IntTct,27540,25702,36839,27523,25699,36825,0.969,0.999985
glutamate,neuron14,32829,30552205745,IntTct,26590,27143,38332,26580,27129,38339,0.968,0.983345
glutamate,neuron14,32829,30141969167,IntTct,28183,27098,37773,28201,27101,37767,0.975,0.999994
glutamate,neuron14,32829,21628,IntTct,30223,28789,41492,30219,28805,41481,0.976,0.999229
glutamate,neuron14,32829,17903,IntTct,30124,29015,41482,30150,29002,41493,0.971,0.857293
glutamate,neuron14,32829,29317680353,IntTct,27701,26415,36595,27710,26423,36611,0.97,0.999492
glutamate,neuron14,32829,33439108387,IntTct,30265,28758,41532,30265,28758,41562,0.962,0.71493
glutamate,neuron14,32829,20237,IntTct,27162,27299,40344,27172,27313,40304,0.984,0.856581
glutamate,neuron14,32829,33842195209,IntTct,27394,27845,42310,27394,27850,42326,0.966,0.999987
glutamate,neuron14,32829,29314147874,IntTct,27577,25712,36924,27558,25704,36936,0.982,0.998706
glutamate,neuron14,32829,16067,IntTct,27577,25712,36924,27558,25718,36923,0.982,0.999672
glutamate,neuron14,32829,15862,IntTct,27381,26767,37920,27373,26772,37885,0.961,0.498479
glutamate,neuron14,32829,30969831218,IntTct,29106,27798,38783,29095,27792,38795,0.963,1.0
glutamate,neuron14,32829,18720,IntTct,27432,26370,37203,27413,26389,37186,0.961,0.528824
glutamate,neuron14,32829,15862,IntTct,29106,27798,38783,29081,27790,38784,0.963,0.999376
glutamate,neuron14,32829,23563,IntTct,30124,29015,41482,30096,29024,41493,0.971,0.531886
glutamate,neuron14,32829,14454,IntTct,27577,25712,36924,27584,25740,36908,0.982,0.334782
glutamate,neuron14,32829,11505,IntTct,28211,28393,43946,28198,28415,43919,0.968,0.385766
glutamate,neuron14,32829,10249,IntTct,27217,25705,35846,27252,25711,35814,0.961,0.266606
glutamate,neuron14,32829,17284,IntTct,27455,27473,39977,27430,27470,39950,0.969,0.505933
glutamate,neuron14,32829,11512,IntTct,30507,29778,41610,30518,29777,41631,0.976,0.995157
glutamate,neuron14,32829,14004,IntTct,27401,27716,39905,27388,27709,39914,0.977,1.0
glutamate,neuron14,32829,33428301951,IntTct,27418,27860,42294,27423,27880,42309,0.965,0.994524
glutamate,neuron14,32829,29728035795,IntTct,27385,26355,37300,27372,26380,37322,0.979,0.524055
glutamate,neuron14,32829,18720,IntTct,28211,28393,43946,28196,28393,43956,0.968,1.0
glutamate,neuron14,32829,17196,IntTct,27577,25712,36924,27603,25700,36936,0.982,0.538849
glutamate,neuron14,32829,19845,IntTct,27412,27674,39937,27403,27703,39936,0.967,0.750078
glutamate,neuron14,32829,32607477871,IntTct,26270,27695,40871,26263,27697,40888,0.964,0.999497
glutamate,neuron14,32829,15660,IntTct,27874,26987,37405,27870,26996,37428,0.977,0.974253
glutamate,neuron14,32829,18720,IntTct,27577,25712,36924,27570,25724,36936,0.982,0.999998
glutamate,neuron14,32829,14379,IntTct,27162,27299,40344,27201,27294,40323,0.984,0.249091
glutamate,neuron14,32829,29731650347,IntTct,28640,27021,37056,28667,27009,37065,0.97,0.756719
glutamate,neuron14,32829,30552283079,IntTct,27564,27125,38250,27562,27112,38261,0.969,0.999785
glutamate,neuron14,32829,22061,IntTct,27577,25712,36924,27579,25699,36953,0.982,0.708984
glutamate,neuron14,32829,13926,LTct,25821,27725,38151,25847,27716,38132,0.974,0.94188
glutamate,neuron14,32829,19118,IntTct,27577,25712,36924,27570,25728,36923,0.982,0.99916
glutamate,neuron14,32829,19678,IntTct,27540,25702,36839,27526,25698,36852,0.969,0.999097
glutamate,neuron14,32829,11525,IntTct,28179,28107,39136,28180,28108,39156,0.977,0.999997
glutamate,neuron14,32829,33428301951,IntTct,27357,27852,42222,27375,27871,42206,0.965,0.742182
glutamate,neuron14,32829,15862,IntTct,27215,27284,40402,27227,27298,40404,0.968,0.999391
glutamate,neuron15,153994,33831740696,WTct(UTct-T2)(R),29771,26731,42316,29757,26712,42327,0.977,0.999617
glutamate,neuron15,153994,19851,WTct(UTct-T2)(R),31514,24065,40646,31531,24049,40668,0.974,0.445361
glutamate,neuron15,153994,159067,WTct(UTct-T2)(R),28729,26100,45108,28731,26082,45116,0.973,1.0
glutamate,neuron15,153994,32583142787,WTct(UTct-T2)(R),31514,24065,40646,31554,24045,40661,0.974,0.508169
glutamate,neuron15,153994,102250,HTct(UTct-T3)(R),29907,22440,39124,29895,22419,39128,0.975,0.997208
glutamate,neuron15,153994,13665,WTct(UTct-T2)(R),28962,26325,45472,28964,26309,45482,0.966,1.0
glutamate,neuron15,153994,13350,HTct(UTct-T3)(R),27460,23583,40013,27445,23550,40019,0.963,0.294288
glutamate,neuron15,153994,13799,IntTct,30353,27310,39384,30364,27298,39381,0.981,1.0
glutamate,neuron15,153994,32183359970,WTct(UTct-T2)(R),30949,25206,40015,30943,25194,40006,0.973,0.999644
glutamate,neuron15,153994,23755,WTct(UTct-T2)(R),32111,24824,39038,32134,24834,39057,0.974,0.761077
glutamate,neuron15,153994,10064,HTct(UTct-T3)(R),27447,23569,39978,27461,23567,39967,0.973,1.0
glutamate,neuron15,153994,14852,IntTct,30287,27232,38346,30295,27250,38341,0.978,0.999804
glutamate,neuron15,153994,17926,HTct(UTct-T3)(R),29873,22674,38663,29895,22657,38647,0.976,0.636663
glutamate,neuron15,153994,14740,IntTct,30399,26802,37848,30412,26823,37870,0.965,0.294865
glutamate,neuron15,153994,102250,HTct(UTct-T3)(R),29992,22618,38760,29983,22606,38773,0.968,0.999996
glutamate,neuron15,153994,30931000128,HTct(UTct-T3)(R),30230,22511,38962,30217,22516,38965,0.963,0.987691
glutamate,neuron15,153994,18936,IntTct,30399,26802,37848,30381,26766,37849,0.965,0.381247
glutamate,neuron15,153994,13665,HTct(UTct-T3)(R),27447,23569,39978,27469,23570,39993,0.973,1.0
glutamate,neuron15,153994,10329,HTct(UTct-T3)(R),30017,22503,38931,30027,22517,38940,0.966,1.0
glutamate,neuron15,153994,10171,IntTct,31557,29309,40391,31557,29291,40392,0.976,1.0
glutamate,neuron15,153994,30552483221,IntTct,30366,27130,38503,30354,27127,38516,0.963,1.0
glutamate,neuron15,153994,30103052463,HTct(UTct-T3)(R),28233,21391,37558,28260,21419,37578,0.964,0.242452
glutamate,neuron15,153994,24602,WTct(UTct-T2)(R),28729,26100,45108,28725,26105,45138,0.973,0.795405
glutamate,neuron15,153994,102250,WTct(UTct-T2)(R),32115,25115,41354,32100,25122,41335,0.969,0.997214
glutamate,neuron15,153994,10329,WTct(UTct-T2)(R),32426,24969,41405,32426,24993,41376,0.975,0.45071
glutamate,neuron15,153994,35876360166,WTct(UTct-T2)(R),28729,26100,45108,28741,26080,45100,0.973,0.998905
glutamate,neuron15,153994,10275,HTct(UTct-T3)(R),30233,21783,38728,30241,21762,38742,0.963,0.990412
glutamate,neuron15,153994,31758587711,HTct(UTct-T3)(R),27447,23569,39978,27466,23591,39961,0.973,0.817713
glutamate,neuron15,153994,30552520618,IntTct,30406,27129,38502,30418,27120,38512,0.972,1.0
glutamate,neuron15,153994,30927457003,HTct(UTct-T3)(R),30233,21783,38728,30240,21769,38717,0.963,1.0
glutamate,neuron15,153994,24068,IntTct,30455,26685,37688,30428,26666,37690,0.967,0.443121
glutamate,neuron15,153994,10171,HTct(UTct-T3)(R),30309,21990,38857,30326,21984,38853,0.972,1.0
glutamate,neuron15,153994,30930997837,HTct(UTct-T3)(R),29992,22618,38760,30024,22643,38762,0.968,0.461456
glutamate,neuron15,153994,30934531738,HTct(UTct-T3)(R),29873,22674,38663,29848,22699,38636,0.976,0.407993
glutamate,neuron15,153994,29728272059,IntTct,30455,26685,37688,30469,26712,37690,0.967,0.601927
glutamate,neuron15,153994,14852,WTct(UTct-T2)(R),28729,26100,45108,28748,26120,45116,0.973,0.955222
glutamate,neuron15,153994,31773050324,WTct(UTct-T2)(R),31708,25255,39950,31719,25261,39928,0.965,0.47051
glutamate,neuron15,153994,31380269263,IntTct,30055,27748,39496,30060,27763,39491,0.963,0.9991
glutamate,neuron15,153994,10275,WTct(UTct-T2)(R),31774,25230,39850,31777,25244,39850,0.969,0.708009
glutamate,neuron15,153994,32583144345,WTct(UTct-T2)(R),31119,24210,40818,31084,24175,40821,0.973,0.343513
glutamate,neuron15,153994,21475,HTct(UTct-T3)(R),29374,23097,37561,29369,23070,37538,0.974,0.590203
glutamate,neuron15,153994,36293830585,WTct(UTct-T2)(R),28962,26325,45472,28993,26335,45462,0.966,0.301989
glutamate,neuron15,153994,102250,HTct(UTct-T3)(R),29923,20912,36780,29923,20951,36772,0.967,0.485699
glutamate,neuron15,153994,102250,HTct(UTct-T3)(R),30206,21979,38907,30188,21971,38904,0.967,0.999888
glutamate,neuron15,153994,31376768927,IntTct,30146,27629,39563,30176,27617,39539,0.967,0.643082
glutamate,neuron15,153994,16826,HTct(UTct-T3)(R),29907,22440,39124,29887,22443,39157,0.975,0.467026
glutamate,neuron15,153994,10275,WTct(UTct-T2)(R),31753,24068,40518,31760,24085,40518,0.965,0.999999
glutamate,neuron15,153994,100988,WTct(UTct-T2)(R),30644,26956,41280,30619,26963,41275,0.968,0.999946
glutamate,neuron15,153994,21390,IntTct,30287,27232,38346,30308,27243,38341,0.978,0.999981
glutamate,neuron15,153994,32583142845,WTct(UTct-T2)(R),31514,24065,40646,31535,24062,40661,0.974,0.989541
glutamate,neuron16,102376,27226519687,HTct(UTct-T3)(L),21451,20989,33851,21426,20994,33872,0.966,0.445706
glutamate,neuron16,102376,22534,HTct(UTct-T3)(L),19957,22079,31512,19936,22074,31493,0.968,0.68242
glutamate,neuron16,102376,22174,HTct(UTct-T3)(L),19974,21724,31056,20000,21733,31063,0.963,0.993155
glutamate,neuron16,102376,25920,HTct(UTct-T3)(L),21002,22067,34156,21023,22052,34176,0.965,0.583396
glutamate,neuron16,102376,26005996577,HTct(UTct-T3)(L),20263,22455,32729,20242,22437,32741,0.972,0.515697
glutamate,neuron16,102376,27226522871,HTct(UTct-T3)(L),21658,20882,34191,21659,20891,34208,0.973,0.984653
glutamate,neuron16,102376,25920,HTct(UTct-T3)(L),21234,21086,33404,21252,21078,33396,0.968,0.999943
glutamate,neuron16,102376,26816168484,HTct(UTct-T3)(L),21369,21111,33578,21383,21094,33594,0.966,0.567867
glutamate,neuron16,102376,25920,HTct(UTct-T3)(L),21630,20936,34114,21626,20943,34129,0.967,0.989305
glutamate,neuron16,102376,21625,HTct(UTct-T3)(L),21639,20841,33757,21611,20814,33735,0.961,0.277343
glutamate,neuron16,102376,22174,HTct(UTct-T3)(L),20898,21539,34121,20884,21560,34097,0.964,0.794153
glutamate,neuron16,102376,25181705574,HTct(UTct-T3)(L),19957,22079,31512,19967,22081,31493,0.968,0.985252
glutamate,neuron16,102376,102745,HTct(UTct-T3)(L),21630,20936,34114,21611,20942,34129,0.967,0.991579
glutamate,neuron16,102376,26005992491,HTct(UTct-T3)(L),20263,22455,32729,20267,22437,32727,0.972,0.989428
glutamate,neuron16,102376,25920,HTct(UTct-T3)(L),21658,20882,34191,21661,20908,34170,0.973,0.709041
glutamate,neuron16,102376,102745,HTct(UTct-T3)(L),20795,22335,34089,20791,22326,34106,0.978,0.999988
glutamate,neuron16,102376,24767813680,HTct(UTct-T3)(L),19974,21724,31056,19984,21763,31063,0.963,0.999443
glutamate,neuron16,102376,27230020828,HTct(UTct-T3)(L),20898,21539,34121,20915,21560,34107,0.964,0.460921
glutamate,neuron16,102376,102375,HTct(UTct-T3)(L),20905,22032,34241,20908,22028,34257,0.963,0.999984
glutamate,neuron16,102376,26819702460,HTct(UTct-T3)(L),21267,21187,33414,21263,21181,33375,0.972,0.522813
glutamate,neuron16,102376,24767815846,HTct(UTct-T3)(L),19942,21708,31096,19927,21691,31095,0.969,0.997264
glutamate,neuron16,102376,102745,HTct(UTct-T3)(L),21437,21175,33887,21437,21163,33901,0.975,0.999924
glutamate,neuron16,102376,102745,HTct(UTct-T3)(L),21234,21086,33404,21262,21086,33396,0.968,0.912054
glutamate,neuron16,102376,21722,HTct(UTct-T3)(L),21274,21617,34148,21248,21635,34134,0.976,0.223717
glutamate,neuron16,102376,34669,HTct(UTct-T3)(L),21094,21752,34231,21086,21755,34259,0.971,0.826601
glutamate,neuron16,102376,26816210337,HTct(UTct-T3)(L),21639,20841,33757,21635,20826,33766,0.961,0.998982
glutamate,neuron16,102376,153895,HTct(UTct-T3)(L),20797,22046,34255,20779,22044,34240,0.964,0.997989
glutamate,neuron16,102376,30193,HTct(UTct-T3)(L),21595,21094,33889,21564,21101,33881,0.964,0.459422
glutamate,neuron16,102376,153219,HTct(UTct-T3)(L),20353,22442,33637,20335,22452,33631,0.968,0.999909
glutamate,neuron16,102376,28068497387,HTct(UTct-T3)(L),21966,23795,35038,21936,23798,35023,0.962,0.619148
glutamate,neuron16,102376,25181703664,HTct(UTct-T3)(L),19940,22040,31464,19926,22054,31456,0.978,0.86814
glutamate,neuron16,102376,26816165205,HTct(UTct-T3)(L),21283,21096,33504,21284,21080,33522,0.966,0.99935
glutamate,neuron16,102376,102745,HTct(UTct-T3)(L),19923,22071,31524,19898,22048,31536,0.971,0.693355
glutamate,neuron16,102376,28068497079,HTct(UTct-T3)(L),21966,23795,35038,21938,23812,35020,0.962,0.286809
glutamate,neuron16,102376,26826703868,HTct(UTct-T3)(L),20353,22442,33637,20367,22453,33671,0.968,0.446622
glutamate,neuron16,102376,156764,HTct(UTct-T3)(L),21369,21111,33578,21389,21094,33563,0.966,0.382525
glutamate,neuron16,102376,102375,HTct(UTct-T3)(L),20263,22455,32729,20259,22443,32741,0.972,0.999913
glutamate,neuron16,102376,22534,HTct(UTct-T3)(L),19940,22040,31464,19941,22058,31456,0.978,0.999968
glutamate,neuron16,102376,22596,HTct(UTct-T3)(L),20353,22442,33637,20373,22469,33651,0.968,0.429506
glutamate,neuron16,102376,26816173059,HTct(UTct-T3)(L),21595,21094,33889,21608,21065,33881,0.964,0.685556
glutamate,neuron16,102376,27233558508,HTct(UTct-T3)(L),21024,21749,34182,21046,21749,34181,0.962,0.999984
glutamate,neuron16,102376,22534,HTct(UTct-T3)(L),21691,20840,34093,21679,20827,34079,0.976,0.999632
glutamate,neuron16,102376,25181703664,HTct(UTct-T3)(L),19923,22071,31524,19909,22058,31486,0.971,0.99819
glutamate,neuron16,102376,27230019849,HTct(UTct-T3)(L),20786,21537,34152,20797,21509,34156,0.966,0.990623
glutamate,neuron16,102376,26816165388,HTct(UTct-T3)(L),21283,21096,33504,21284,21076,33485,0.966,0.847687
glutamate,neuron16,102376,14915,HTct(UTct-T3)(L),21639,20841,33757,21649,20847,33775,0.961,0.988844
glutamate,neuron16,102376,26816166698,HTct(UTct-T3)(L),21190,21075,33446,21192,21055,33459,0.968,0.995063
glutamate,neuron16,102376,26005996486,HTct(UTct-T3)(L),20263,22455,32729,20257,22430,32702,0.972,0.580415
glutamate,neuron16,102376,22174,HTct(UTct-T3)(L),19942,21708,31096,19914,21687,31095,0.969,0.549426
glutamate,neuron16,102376,28469,HTct(UTct-T3)(L),19923,22071,31524,19903,22057,31502,0.971,0.479272
glutamate,neuron17,32248,22460,LegNp(T2)(R),24099,32355,36418,24100,32334,36429,0.976,0.985694
glutamate,neuron17,32248,28539151248,LTct,23712,32751,35822,23724,32725,35854,0.973,0.221882
glutamate,neuron17,32248,28539150493,LTct,23712,32751,35822,23702,32737,35817,0.973,1.0
glutamate,neuron17,32248,26073520306,LegNp(T2)(R),24355,32134,32535,24328,32150,32542,0.968,0.65055
glutamate,neuron17,32248,28542650250,LegNp(T2)(R),23506,33113,35971,23517,33115,35997,0.972,0.709287
glutamate,neuron17,32248,29388043761,LegNp(T2)(R),22550,36891,36728,22555,36908,36736,0.979,0.999999
glutamate,neuron17,32248,12460,LegNp(T2)(R),22632,36193,36338,22632,36177,36348,0.973,0.975259
glutamate,neuron17,32248,15445,LegNp(T2)(L),21469,36867,36364,21476,36855,36351,0.98,0.999903
glutamate,neuron17,32248,30619222958,mVAC(T2)(R),24280,36688,38514,24308,36717,38545,0.97,0.328815
glutamate,neuron17,32248,21486,LegNp(T2)(R),24374,32083,32433,24373,32075,32468,0.971,0.459947
glutamate,neuron17,32248,18300,LegNp(T2)(R),23506,33113,35971,23537,33109,35999,0.972,0.616816
glutamate,neuron17,32248,21089,LegNp(T2)(R),23426,32534,36484,23455,32571,36476,0.97,0.322146
glutamate,neuron17,32248,29802089548,LegNp(T2)(R),24568,37456,37178,24574,37434,37208,0.972,0.927145
glutamate,neuron17,32248,29388041392,LegNp(T2)(R),22580,36890,36673,22600,36909,36679,0.975,0.997839
glutamate,neuron17,32248,11834,LTct,23712,32751,35822,23693,32751,35817,0.973,1.0
glutamate,neuron17,32248,26786,LTct,24232,32166,36096,24199,32163,36098,0.966,0.479949
glutamate,neuron17,32248,101466,LTct,24232,32166,36096,24214,32148,36081,0.966,0.875305
glutamate,neuron17,32248,28952997000,LegNp(T2)(R),23552,33114,35975,23575,33109,35974,0.973,0.997857
glutamate,neuron17,32248,11151,LegNp(T2)(L),21454,36898,36351,21464,36880,36317,0.971,0.377785
glutamate,neuron17,32248,23579477384,LegNp(T3)(R),23574,27634,29575,23608,27607,29570,0.975,0.505452
glutamate,neuron17,32248,23733,LegNp(T2)(R),23407,32575,36470,23395,32600,36447,0.962,0.334302
glutamate,neuron17,32248,26459085119,LTct,24082,28315,33446,24074,28303,33435,0.963,0.999863
glutamate,neuron17,32248,15022,LTct,24029,31114,38200,24030,31131,38221,0.982,0.32779
glutamate,neuron17,32248,26277,LegNp(T2)(R),23506,33113,35971,23492,33134,35971,0.972,0.995323
glutamate,neuron17,32248,28542650250,LegNp(T2)(R),23552,33114,35975,23518,33115,35997,0.973,0.340693
glutamate,neuron17,32248,13373,LegNp(T2)(R),22806,36773,34933,22806,36746,34916,0.971,0.583734
glutamate,neuron17,32248,17255,LTct,23712,32751,35822,23686,32769,35817,0.973,0.4346
glutamate,neuron17,32248,28977609412,LegNp(T2)(L),21469,36867,36364,21477,36903,36351,0.98,0.649298
glutamate,neuron17,32248,28952997162,LegNp(T2)(R),23551,33113,35976,23557,33135,35976,0.973,0.997167
glutamate,neuron17,32248,30169956979,LTct,23985,31075,38288,23977,31052,38286,0.979,0.958735
glutamate,neuron17,32248,28984882980,LegNp(T2)(R),23648,37584,36289,23669,37592,36300,0.961,0.944957
glutamate,neuron17,32248,11094,LegNp(T2)(R),24355,32134,32535,24316,32137,32525,0.968,0.234962
glutamate,neuron17,32248,28156735887,LegNp(T2)(L),19421,36914,34958,19415,36916,34931,0.964,0.758396
glutamate,neuron17,32248,28949469126,LTct,23478,32151,36625,23491,32170,36612,0.979,0.998788
glutamate,neuron17,32248,27325730204,LegNp(T2)(R),23215,35028,33969,23228,35040,33968,0.969,1.0
glutamate,neuron17,32248,23169125167,LegNp(T3)(R),23574,27634,29575,23576,27617,29553,0.975,0.882022
glutamate,neuron17,32248,21089,LegNp(T2)(R),23461,32620,36424,23475,32628,36433,0.964,0.99999
glutamate,neuron17,32248,30615956483,LegNp(T2)(R),27296,36496,38364,27274,36490,38366,0.972,0.999448
glutamate,neuron17,32248,16073,LTct,23712,32751,35822,23694,32746,35828,0.973,0.999995
glutamate,neuron17,32248,27325729291,LegNp(T2)(R),23215,35028,33969,23197,35057,33957,0.969,0.511505
